word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
kettle,PET,2,茶壶；罐,n.,日常沟通,We need the kettle today.,我们今天需要茶壶。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ketl,https://github.com/skywind3000/ECDICT,offline-materials,kettle,equipment,kettle · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要茶壶。小乐说：“We need the kettle today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,kettle,我们今天需要茶壶。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kettle 说一句自己的话。
kick,PET,2,踢,n; v.,日常沟通,We talked about the kick today.,我们今天谈到了踢。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kik,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,kick,discussion,kick · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了踢。小乐说：“We talked about the kick today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,kick,我们今天谈到了踢。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kick 说一句自己的话。
kid,PET,1,孩子,n.,日常沟通,This story is about a kid.,这个故事讲的是一位孩子。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kid,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,kid,person,kid · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位孩子。小乐说：“This story is about a kid.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,kid,这个故事讲的是一位孩子。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kid 说一句自己的话。
kill,PET,1,杀；破坏；消灭,v.,日常沟通,Too much heat can kill a plant.,过热会使植物死亡。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kil,https://github.com/skywind3000/ECDICT,offline-materials,kill,authored,kill · 单词里的小故事,小乐和朋友交换今天的小发现。过热会使植物死亡。小乐说：“Too much heat can kill a plant.”朋友听懂了，也想起自己遇到过的事。,,Too much heat can __________ a plant.,kill,过热会使植物死亡。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kill 说一句自己的话。
kilogramme,PET,3,公斤；千克,n.,日常沟通,We talked about the kilogramme today.,我们今天谈到了公斤。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kilәj^ræm,https://github.com/skywind3000/ECDICT,offline-materials,kilogramme,discussion,kilogramme · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了公斤。小乐说：“We talked about the kilogramme today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,kilogramme,我们今天谈到了公斤。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kilogramme 说一句自己的话。
kilometre,PET,2,公里；千米,n.,日常沟通,We talked about the kilometre today.,我们今天谈到了公里。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kilәjmi:tә(r),https://github.com/skywind3000/ECDICT,offline-materials,kilometre,discussion,kilometre · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了公里。小乐说：“We talked about the kilometre today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,kilometre,我们今天谈到了公里。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kilometre 说一句自己的话。
king,PET,1,国王；君主,n.,日常沟通,This story is about a king.,这个故事讲的是一位国王。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kiŋ,https://github.com/skywind3000/ECDICT,offline-materials,king,person,king · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位国王。小乐说：“This story is about a king.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,king,这个故事讲的是一位国王。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 king 说一句自己的话。
kiss,PET,2,吻,n; v.,日常沟通,We talked about the kiss today.,我们今天谈到了吻。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kis,https://github.com/skywind3000/ECDICT,offline-materials,kiss,discussion,kiss · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了吻。小乐说：“We talked about the kiss today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,kiss,我们今天谈到了吻。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kiss 说一句自己的话。
kit,PET,2,成套工具,n.,日常沟通,We need the kit today.,我们今天需要成套工具。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kit,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,kit,equipment,kit · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要成套工具。小乐说：“We need the kit today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,kit,我们今天需要成套工具。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kit 说一句自己的话。
kite,PET,2,风筝,n.,日常沟通,We talked about the kite today.,我们今天谈到了风筝。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kait,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,kite,discussion,kite · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了风筝。小乐说：“We talked about the kite today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,kite,我们今天谈到了风筝。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kite 说一句自己的话。
kitten,PET,3,小猫；淘气姑娘,n.,日常沟通,We saw the kitten in a picture.,我们在图片里看到了小猫。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kitn,https://github.com/skywind3000/ECDICT,offline-materials,kitten,animal,kitten · 单词里的小故事,小乐翻开一本动物画册，在其中一页停了下来。我们在图片里看到了小猫。小乐说：“We saw the kitten in a picture.”朋友听懂了，也想起自己遇到过的事。,,We saw the __________ in a picture.,kitten,我们在图片里看到了小猫。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 kitten 说一句自己的话。
knee,PET,1,膝；膝盖,n.,日常沟通,We learn about the knee at school.,我们在学校了解膝。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ni:,https://github.com/skywind3000/ECDICT,offline-materials,knee,body,knee · 单词里的小故事,小乐在课堂上做一张认识自己的知识卡。我们在学校了解膝。小乐说：“We learn about the knee at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about the __________ at school.,knee,我们在学校了解膝。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 knee 说一句自己的话。
knit,PET,2,编织；结合,v.,日常沟通,My grandma can knit a hat.,我的奶奶会织帽子。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,nit,https://github.com/skywind3000/ECDICT,offline-materials,knit,authored,knit · 单词里的小故事,小乐和朋友交换今天的小发现。我的奶奶会织帽子。小乐说：“My grandma can knit a hat.”朋友听懂了，也想起自己遇到过的事。,,My grandma can __________ a hat.,knit,我的奶奶会织帽子。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 knit 说一句自己的话。
knock,PET,1,敲击；互撞；攻击,v.,日常沟通,Please knock before you enter.,进来前请敲门。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,nɒk,https://github.com/skywind3000/ECDICT,offline-materials,knock,authored,knock · 单词里的小故事,小乐和朋友交换今天的小发现。进来前请敲门。小乐说：“Please knock before you enter.”朋友听懂了，也想起自己遇到过的事。,,Please __________ before you enter.,knock,进来前请敲门。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 knock 说一句自己的话。
knock down,PET,3,击倒；拆卸；拍卖出,phr v.,日常沟通,The wind can knock down a tree.,风会刮倒树木。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,knock down,authored,knock down · 单词里的小故事,小乐和朋友交换今天的小发现。风会刮倒树木。小乐说：“The wind can knock down a tree.”朋友听懂了，也想起自己遇到过的事。,,The wind can __________ a tree.,knock down,风会刮倒树木。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 knock down 说一句自己的话。
